season,day_div,holiday,°C,humidity,solar_rad,wind_speed,visibility,rain/snow,rented_bike
Winter,mañana,0,0.0,29,0.52,1.3,1592,0,255
Winter,mañana,0,2.2,20,0.83,0.6,1794,0,283
Winter,mañana,0,4.3,28,0.98,1.5,1858,0,341
Winter,tarde,0,4.7,26,1.11,2.6,1370,0,341
Winter,tarde,0,4.7,24,1.08,3.6,1552,0,349
Winter,tarde,0,5.4,25,0.9,2.4,1686,0,381
Winter,tarde,0,4.9,27,0.65,2.8,1648,0,390
Winter,tarde,0,4.1,34,0.28,3.1,1810,0,468
Winter,tarde,0,2.9,45,0.04,1.6,1629,0,702
Winter,noche,0,2.0,48,0.0,1.8,1519,0,471
Winter,noche,0,1.2,51,0.0,0.6,1544,0,342
Winter,noche,0,0.5,52,0.0,0.8,1595,0,331
Winter,noche,0,0.0,56,0.0,0.8,1544,0,292
Winter,noche,0,-0.5,59,0.0,0.9,1487,0,236
Winter,madrugada,0,-0.6,60,0.0,0.6,1433,0,228
Winter,madrugada,0,-0.9,64,0.0,0.4,1273,0,258
Winter,madrugada,0,-0.9,65,0.0,0.6,1369,0,216
Winter,madrugada,0,-0.9,65,0.0,0.2,1359,0,118
Winter,madrugada,0,-0.7,65,0.0,0.6,1226,0,89
Winter,madrugada,0,-0.3,62,0.0,0.6,862,0,56
Winter,madrugada,0,-0.1,60,0.0,0.4,1080,0,50
Winter,mañana,0,0.2,60,0.0,0.3,1145,0,101
Winter,mañana,0,0.3,63,0.0,0.4,1140,0,191
Winter,mañana,0,0.9,63,0.07,0.9,1090,0,234
Winter,mañana,0,2.1,60,0.3,1.2,1005,0,259
Winter,mañana,0,3.7,59,0.51,1.8,978,0,285
Winter,mañana,0,5.3,55,0.85,2.6,904,0,325
Winter,tarde,0,6.3,55,0.85,3.0,792,0,356
Winter,tarde,0,5.9,61,0.52,3.2,623,0,334
Winter,tarde,0,6.3,55,0.68,3.0,355,0,406
Winter,tarde,0,6.6,42,0.48,3.0,355,0,352
Winter,tarde,0,5.7,53,0.22,1.8,276,0,377
Winter,tarde,0,4.6,55,0.03,3.2,232,0,283
Winter,noche,0,3.5,66,0.0,1.7,187,0,223
Winter,noche,0,2.9,66,0.0,1.2,173,0,219
Winter,noche,0,2.1,48,0.0,2.8,346,0,220
Winter,noche,0,1.5,48,0.0,2.4,422,0,232
Winter,noche,0,0.8,53,0.0,1.7,382,0,164
Winter,madrugada,0,-0.3,60,0.0,1.9,340,0,196
Winter,madrugada,0,-0.8,58,0.0,0.4,400,0,177
Winter,madrugada,0,-1.5,63,0.0,1.0,380,0,107
Winter,madrugada,0,-2.0,60,0.0,0.5,474,0,107
Winter,madrugada,0,-2.3,47,0.0,0.7,984,0,73
Winter,madrugada,0,-2.6,49,0.0,1.1,1065,0,32
Winter,madrugada,0,-3.1,54,0.0,1.4,1037,0,36
Winter,mañana,0,-3.2,54,0.0,1.2,1113,0,61
Winter,mañana,0,-3.6,53,0.0,0.5,1227,0,115
Winter,mañana,0,-3.2,46,0.15,0.8,1091,0,152
Winter,mañana,0,-1.3,37,0.47,0.8,1070,0,189
Winter,mañana,0,1.9,25,0.78,1.0,1493,0,216
Winter,mañana,0,3.9,30,0.91,1.6,1085,0,271
Winter,tarde,0,4.9,22,1.0,2.0,1446,0,343
Winter,tarde,0,5.4,18,0.96,1.2,1923,0,340
Winter,tarde,0,5.4,20,0.8,2.2,1890,0,389
Winter,tarde,0,4.7,17,0.55,2.1,2000,0,396
Winter,tarde,0,3.8,20,0.24,1.3,2000,0,383
Winter,tarde,0,2.5,24,0.02,2.0,2000,0,295
Winter,noche,0,1.3,25,0.0,1.3,2000,0,223
Winter,noche,0,0.3,27,0.0,0.4,2000,0,258
Winter,noche,0,-0.1,29,0.0,0.5,2000,0,237
Winter,noche,0,-0.3,32,0.0,0.7,2000,0,207
Winter,noche,0,-0.4,32,0.0,0.6,2000,0,170
Winter,madrugada,0,-0.2,30,0.0,0.4,2000,0,171
Winter,madrugada,0,-0.2,32,0.0,0.7,2000,0,97
Winter,madrugada,0,-0.2,33,0.0,1.4,2000,0,73
Winter,madrugada,0,-0.3,31,0.0,0.3,2000,0,53
Winter,madrugada,0,0.0,32,0.0,0.4,2000,0,31
Winter,madrugada,0,0.0,32,0.0,0.7,2000,0,60
Winter,madrugada,0,0.0,33,0.0,0.4,2000,0,165
Winter,mañana,0,-0.4,34,0.0,1.0,1989,0,316
Winter,mañana,0,-0.7,32,0.0,0.5,1991,0,683
Winter,mañana,0,0.1,33,0.06,0.8,1901,0,365
Winter,mañana,0,1.1,31,0.25,0.7,1898,0,221
Winter,mañana,0,2.4,27,0.47,0.9,1796,0,277
Winter,mañana,0,3.9,28,0.6,0.9,1383,0,323
Winter,tarde,0,3.9,33,0.19,0.6,1249,0,281
Winter,tarde,0,3.3,73,0.11,0.4,744,0,249
Winter,tarde,0,3.6,69,0.17,1.8,655,0,63
Winter,tarde,0,2.0,87,0.03,1.9,140,0,18
Winter,tarde,0,1.3,93,0.03,1.2,81,1,43
Winter,tarde,0,1.1,96,0.0,3.0,187,1,170
Winter,noche,0,-0.1,88,0.0,3.2,582,1,167
Winter,noche,0,-0.8,85,0.0,2.9,836,1,181
Winter,noche,0,-1.8,85,0.0,2.9,590,1,187
Winter,noche,0,-3.2,81,0.0,3.9,492,1,170
Winter,noche,0,-4.2,79,0.0,2.9,554,1,139
Winter,madrugada,0,-5.3,77,0.0,3.8,894,1,96
Winter,madrugada,0,-6.0,76,0.0,3.1,1178,1,120
Winter,madrugada,0,-7.5,65,0.0,3.9,2000,1,75
Winter,madrugada,0,-8.6,68,0.0,3.3,2000,1,55
Winter,madrugada,0,-9.5,49,0.0,4.3,2000,1,45
Winter,madrugada,0,-10.5,46,0.0,3.0,2000,1,44
Winter,madrugada,0,-11.5,47,0.0,3.2,2000,1,84
Winter,mañana,0,-12.5,41,0.0,4.5,2000,1,211
Winter,mañana,0,-13.0,41,0.0,4.0,2000,1,423
Winter,mañana,0,-13.3,36,0.19,3.5,2000,1,228
Winter,mañana,0,-12.1,34,0.62,3.5,1968,1,132
Winter,mañana,0,-11.7,27,0.94,4.0,1935,1,184
Winter,mañana,0,-11.3,27,1.18,3.7,1955,1,180
Winter,tarde,0,-11.0,27,1.26,4.0,1959,1,189
Winter,tarde,0,-10.4,30,1.22,4.3,2000,1,169
Winter,tarde,0,-9.7,32,1.04,3.6,2000,1,181
Winter,tarde,0,-10.1,34,0.74,4.3,2000,1,181
Winter,tarde,0,-10.6,38,0.38,3.5,2000,1,239
Winter,tarde,0,-11.5,43,0.05,2.4,2000,1,351
Winter,noche,0,-12.0,47,0.0,3.2,2000,1,248
Winter,noche,0,-12.5,52,0.0,3.0,2000,1,178
Winter,noche,0,-13.2,49,0.0,4.1,2000,1,145
Winter,noche,0,-13.9,45,0.0,4.0,2000,1,117
Winter,noche,0,-14.3,38,0.0,4.0,2000,1,106
Winter,madrugada,0,-14.6,34,0.0,3.9,2000,1,90
Winter,madrugada,0,-15.0,31,0.0,2.5,2000,1,89
Winter,madrugada,0,-15.2,32,0.0,3.1,2000,1,50
Winter,madrugada,0,-15.2,30,0.0,3.4,2000,1,32
Winter,madrugada,0,-15.4,30,0.0,2.5,2000,1,24
Winter,madrugada,0,-15.6,29,0.0,3.7,2000,1,34
Winter,madrugada,0,-15.7,29,0.0,2.5,2000,1,71
Winter,mañana,0,-15.9,30,0.0,3.0,2000,1,164
Winter,mañana,0,-16.2,30,0.0,1.6,2000,1,364
Winter,mañana,0,-15.8,27,0.2,3.4,2000,1,192
Winter,mañana,0,-14.5,24,0.61,4.6,1902,1,90
Winter,mañana,0,-13.1,25,0.96,3.8,1964,1,124
Winter,mañana,0,-12.2,26,1.17,4.0,2000,1,121
Winter,tarde,0,-12.0,25,1.27,6.0,1887,1,140
Winter,tarde,0,-11.1,26,1.25,3.8,1980,1,125
Winter,tarde,0,-10.8,29,1.06,3.8,2000,1,149
Winter,tarde,0,-11.2,30,0.77,4.7,2000,1,124
Winter,tarde,0,-11.8,26,0.39,3.5,2000,1,203
Winter,tarde,0,-13.0,29,0.05,3.4,2000,1,297
Winter,noche,0,-13.8,32,0.0,2.2,2000,1,211
Winter,noche,0,-14.3,37,0.0,1.3,2000,1,125
Winter,noche,0,-14.7,40,0.0,3.2,1933,1,132
Winter,noche,0,-15.2,45,0.0,4.0,2000,1,121
Winter,noche,0,-15.7,43,0.0,3.6,2000,1,82
Winter,madrugada,0,-15.9,43,0.0,3.8,2000,1,78
Winter,madrugada,0,-16.1,42,0.0,2.2,2000,1,68
Winter,madrugada,0,-16.0,42,0.0,1.3,2000,1,60
Winter,madrugada,0,-16.0,40,0.0,1.9,2000,1,32
Winter,madrugada,0,-15.9,37,0.0,2.4,1985,1,22
Winter,madrugada,0,-15.8,37,0.0,2.7,2000,1,34
Winter,madrugada,0,-16.1,33,0.0,3.0,2000,1,71
Winter,mañana,0,-16.2,33,0.0,2.2,2000,1,165
Winter,mañana,0,-16.4,32,0.01,3.3,2000,1,349
Winter,mañana,0,-16.2,33,0.19,2.9,2000,1,187
Winter,mañana,0,-15.3,33,0.56,2.4,2000,1,105
Winter,mañana,0,-13.8,25,0.91,3.5,1996,1,122
Winter,mañana,0,-12.8,25,1.16,3.2,1981,1,142
Winter,tarde,0,-11.4,27,1.26,3.9,2000,1,130
Winter,tarde,0,-10.4,25,1.21,2.3,1981,1,160
Winter,tarde,0,-9.7,28,1.0,3.7,2000,1,130
Winter,tarde,0,-9.6,31,0.66,2.6,1973,1,152
Winter,tarde,0,-10.9,32,0.28,4.0,2000,1,170
Winter,tarde,0,-11.8,33,0.04,4.0,2000,1,288
Winter,noche,0,-12.7,33,0.0,3.7,2000,1,178
Winter,noche,0,-13.5,33,0.0,2.4,2000,1,141
Winter,noche,0,-14.1,35,0.0,2.2,2000,1,137
Winter,noche,0,-14.6,35,0.0,2.5,2000,1,113
Winter,noche,0,-14.9,35,0.0,2.8,2000,1,79
Winter,madrugada,0,-15.1,34,0.0,1.7,2000,1,68
Winter,madrugada,0,-15.3,34,0.0,1.7,2000,1,93
Winter,madrugada,0,-15.6,33,0.0,2.2,2000,1,54
Winter,madrugada,0,-15.9,34,0.0,2.9,2000,1,41
Winter,madrugada,0,-16.4,36,0.0,1.5,2000,1,24
Winter,madrugada,0,-16.9,38,0.0,2.3,2000,1,36
Winter,madrugada,0,-17.4,40,0.0,1.6,2000,1,64
Winter,mañana,0,-17.5,38,0.0,3.4,2000,1,142
Winter,mañana,0,-17.8,40,0.0,2.5,2000,1,322
Winter,mañana,0,-17.5,37,0.21,3.8,1941,1,149
Winter,mañana,0,-16.5,33,0.62,3.4,1703,1,96
Winter,mañana,0,-15.6,31,0.93,3.3,1808,1,93
Winter,mañana,0,-14.4,30,1.17,2.7,1906,1,111
Winter,tarde,0,-13.3,28,1.26,2.7,1889,1,115
Winter,tarde,0,-12.1,27,1.25,2.5,1879,1,116
Winter,tarde,0,-11.4,27,0.0,3.3,1805,1,140
Winter,tarde,0,-10.8,28,0.77,2.7,1778,1,147
Winter,tarde,0,-11.5,31,0.41,3.3,1745,1,196
Winter,tarde,0,-12.7,33,0.05,2.5,1835,1,305
Winter,noche,0,-13.2,33,0.0,2.4,1863,1,171
Winter,noche,0,-13.7,35,0.0,1.7,1878,1,121
Winter,noche,0,-14.1,36,0.0,1.8,1869,1,130
Winter,noche,0,-14.6,40,0.0,1.8,1746,1,108
Winter,noche,0,-14.4,38,0.0,2.7,1738,1,89
Winter,madrugada,0,-15.0,42,0.0,1.2,1766,1,80
Winter,madrugada,0,-15.1,43,0.0,0.8,1905,1,94
Winter,madrugada,0,-15.3,43,0.0,0.6,1867,1,75
Winter,madrugada,0,-15.3,43,0.0,0.8,1963,1,41
Winter,madrugada,0,-15.3,47,0.0,0.8,1868,1,36
Winter,madrugada,0,-15.4,45,0.0,0.8,2000,1,25
Winter,madrugada,0,-15.3,47,0.0,0.7,1921,1,33
Winter,mañana,0,-15.7,53,0.0,1.3,1629,1,57
Winter,mañana,0,-15.9,58,0.0,0.9,1369,1,84
Winter,mañana,0,-15.1,49,0.2,1.1,1401,1,105
Winter,mañana,0,-12.3,35,0.6,0.6,1497,1,96
Winter,mañana,0,-9.6,33,0.9,1.1,1748,1,125
Winter,mañana,0,-7.7,32,1.13,2.5,1763,1,145
Winter,tarde,0,-6.6,27,1.24,2.1,1889,1,189
Winter,tarde,0,-4.1,25,1.2,2.0,1730,1,193
Winter,tarde,0,-3.7,26,1.04,2.2,1739,0,192
Winter,tarde,0,-3.7,25,0.74,2.6,1839,0,195
Winter,tarde,0,-4.6,26,0.39,1.9,2000,0,207
Winter,tarde,0,-6.6,31,0.06,3.0,1988,0,162
Winter,noche,0,-7.1,33,0.0,2.0,1887,0,122
Winter,noche,0,-7.6,36,0.0,1.7,1858,0,117
Winter,noche,0,-7.9,35,0.0,2.6,1878,0,103
Winter,noche,0,-7.8,43,0.0,2.3,1804,0,114
Winter,noche,0,-7.6,42,0.0,1.2,1760,0,103
Winter,madrugada,0,-7.5,36,0.0,2.3,1972,0,125
Winter,madrugada,0,-7.5,45,0.0,2.4,1853,0,103
Winter,madrugada,0,-7.8,51,0.0,1.9,1627,0,72
Winter,madrugada,0,-7.7,49,0.0,1.8,1573,0,67
Winter,madrugada,0,-7.6,37,0.0,1.6,1966,0,38
Winter,madrugada,0,-7.5,33,0.0,1.5,2000,0,21
Winter,madrugada,0,-7.8,35,0.0,1.9,2000,0,30
Winter,mañana,0,-8.0,39,0.0,1.9,2000,0,42
Winter,mañana,0,-8.1,43,0.0,1.7,1943,0,72
Winter,mañana,0,-7.8,41,0.17,1.8,1923,0,104
Winter,mañana,0,-5.9,35,0.53,1.9,1940,0,111
Winter,mañana,0,-4.6,27,0.85,2.6,1887,0,145
Winter,mañana,0,-3.5,26,1.07,2.5,1756,0,189
Winter,tarde,0,-2.4,22,1.16,2.5,1866,0,206
Winter,tarde,0,-1.5,20,1.09,3.0,1992,0,225
Winter,tarde,0,-1.9,23,0.7,4.3,2000,0,217
Winter,tarde,0,-2.1,27,0.52,4.0,2000,0,187
Winter,tarde,0,-3.8,32,0.25,5.2,2000,0,178
Winter,tarde,0,-4.9,35,0.04,3.7,2000,0,157
Winter,noche,0,-6.0,31,0.0,3.6,2000,0,134
Winter,noche,0,-7.0,30,0.0,2.8,2000,0,113
Winter,noche,0,-7.3,34,0.0,3.5,2000,0,106
Winter,noche,0,-7.9,40,0.0,2.5,1997,0,105
Winter,noche,0,-8.7,42,0.0,2.1,1981,0,81
Winter,madrugada,0,-9.3,45,0.0,0.7,1976,0,80
Winter,madrugada,0,-9.8,47,0.0,1.3,1934,0,62
Winter,madrugada,0,-10.2,47,0.0,0.9,1808,0,49
Winter,madrugada,0,-9.8,43,0.0,2.8,1963,0,27
Winter,madrugada,0,-9.9,45,0.0,2.5,1967,0,26
Winter,madrugada,0,-10.4,47,0.0,1.0,1921,0,50
Winter,madrugada,0,-10.9,43,0.0,1.0,1967,0,94
Winter,mañana,0,-11.1,37,0.0,1.6,2000,0,231
Winter,mañana,0,-11.5,38,0.01,1.0,1998,0,450
Winter,mañana,0,-10.8,34,0.17,2.9,1975,0,217
Winter,mañana,0,-9.5,28,0.59,3.7,1893,0,135
Winter,mañana,0,-8.1,24,0.91,3.6,1761,0,166
Winter,mañana,0,-7.3,23,1.17,3.8,1903,0,186
Winter,tarde,0,-6.9,23,1.28,4.6,1963,0,166
Winter,tarde,0,-5.7,23,1.25,4.5,1956,0,168
Winter,tarde,0,-5.2,27,1.06,4.5,1927,0,177
Winter,tarde,0,-5.5,28,0.78,4.3,1926,0,195
Winter,tarde,0,-5.7,30,0.4,3.6,1978,0,239
Winter,tarde,0,-6.6,34,0.06,2.5,2000,0,438
Winter,noche,0,-7.1,40,0.0,3.2,2000,0,282
Winter,noche,0,-7.4,41,0.0,3.8,2000,0,197
Winter,noche,0,-7.7,42,0.0,2.9,1905,0,182
Winter,noche,0,-8.8,40,0.0,3.0,1985,0,172
Winter,noche,0,-9.4,41,0.0,1.6,2000,0,99
Winter,madrugada,0,-10.0,34,0.0,1.1,2000,0,108
Winter,madrugada,0,-10.4,37,0.0,0.3,2000,0,129
Winter,madrugada,0,-10.6,40,0.0,1.0,2000,0,84
Winter,madrugada,0,-10.7,42,0.0,1.4,2000,0,54
Winter,madrugada,0,-11.1,50,0.0,1.2,1986,0,33
Winter,madrugada,0,-11.3,53,0.0,1.6,1979,0,47
Winter,madrugada,0,-11.2,53,0.0,0.9,2000,0,94
Winter,mañana,0,-11.3,57,0.0,0.9,1984,0,214
Winter,mañana,0,-11.1,61,0.01,0.7,1963,0,491
Winter,mañana,0,-9.9,49,0.2,0.8,1624,0,254
Winter,mañana,0,-7.5,42,0.55,0.9,1705,0,170
Winter,mañana,0,-4.5,29,0.79,1.3,1912,0,220
Winter,mañana,0,-3.2,32,1.01,2.7,1900,0,253
Winter,tarde,0,-1.3,35,1.18,2.0,1893,0,225
Winter,tarde,0,-1.1,46,0.72,2.1,1437,0,238
Winter,tarde,0,-1.6,55,0.64,2.5,1891,0,173
Winter,tarde,0,-2.2,76,0.25,1.7,233,0,94
Winter,tarde,0,-2.4,85,0.06,0.3,174,1,53
Winter,tarde,0,-2.3,91,0.0,0.4,202,1,100
Winter,noche,0,-1.7,91,0.0,1.1,167,1,59
Winter,noche,0,-1.5,91,0.0,1.7,270,1,72
Winter,noche,0,-1.6,91,0.0,1.3,508,1,60
Winter,noche,0,-1.7,85,0.0,1.2,1006,1,73
Winter,noche,0,-1.7,83,0.0,1.0,1093,1,62
Winter,madrugada,0,-1.7,83,0.0,0.8,1113,1,69
Winter,madrugada,0,-1.6,81,0.0,1.1,1141,1,96
Winter,madrugada,0,-1.6,80,0.0,1.4,1097,1,60
Winter,madrugada,0,-2.2,83,0.0,1.0,977,1,47
Winter,madrugada,0,-2.4,82,0.0,1.5,877,1,34
Winter,madrugada,0,-2.8,83,0.0,0.6,946,1,34
Winter,madrugada,0,-3.1,80,0.0,0.7,1215,1,63
Winter,mañana,0,-3.5,83,0.0,1.6,953,1,124
Winter,mañana,0,-3.6,83,0.0,1.7,915,1,273
Winter,mañana,0,-3.3,77,0.1,1.2,916,1,137
Winter,mañana,0,-2.3,63,0.22,1.7,1286,1,102
Winter,mañana,0,-1.5,46,0.56,2.5,1906,1,144
Winter,mañana,0,-1.0,35,0.64,2.7,1921,1,160
Winter,tarde,0,-0.8,39,0.54,2.6,1853,1,171
Winter,tarde,0,-0.7,33,0.56,2.7,1984,1,156
Winter,tarde,0,-0.5,30,0.45,2.3,1997,1,214
Winter,tarde,0,-0.1,29,0.5,1.6,2000,1,216
Winter,tarde,0,-0.9,34,0.28,2.8,2000,1,279
Winter,tarde,0,-1.8,35,0.05,2.1,2000,1,403
Winter,noche,0,-2.2,36,0.0,2.2,2000,1,270
Winter,noche,0,-2.6,36,0.0,3.1,2000,1,229
Winter,noche,0,-3.4,40,0.0,0.9,2000,1,229
Winter,noche,0,-4.2,48,0.0,1.0,2000,1,188
Winter,noche,0,-4.7,53,0.0,1.3,2000,1,132
Winter,madrugada,0,-5.2,56,0.0,1.4,1996,1,122
Winter,madrugada,0,-5.4,54,0.0,1.7,1996,1,149
Winter,madrugada,0,-5.5,53,0.0,2.1,1980,1,103
Winter,madrugada,0,-6.2,57,0.0,1.6,1874,1,81
Winter,madrugada,0,-7.1,56,0.0,1.8,1841,1,37
Winter,madrugada,0,-7.8,65,0.0,2.3,1737,1,51
Winter,madrugada,0,-8.1,59,0.0,0.7,1915,1,95
Winter,mañana,0,-8.7,64,0.0,0.5,1972,1,244
Winter,mañana,0,-8.6,59,0.01,1.0,1948,1,459
Winter,mañana,0,-7.9,50,0.23,0.6,1805,1,259
Winter,mañana,0,-5.0,41,0.64,0.5,1799,1,168
Winter,mañana,0,-2.6,33,0.95,1.5,1830,1,194
Winter,mañana,0,-1.1,31,1.2,1.3,1869,1,240
Winter,tarde,0,0.3,28,1.3,3.1,1988,1,233
Winter,tarde,0,0.8,23,1.29,3.2,2000,1,256
Winter,tarde,0,0.7,25,1.12,3.0,1987,0,293
Winter,tarde,0,1.1,26,0.82,2.1,1957,0,268
Winter,tarde,0,0.3,26,0.45,2.4,1977,0,341
Winter,tarde,0,-1.0,28,0.08,1.9,2000,0,542
Winter,noche,0,-1.8,32,0.0,1.5,2000,0,344
Winter,noche,0,-2.4,36,0.0,1.0,2000,0,263
Winter,noche,0,-3.2,47,0.0,1.8,1917,0,257
Winter,noche,0,-3.9,52,0.0,1.2,1871,0,235
Winter,noche,0,-4.5,55,0.0,0.4,1908,0,143
Winter,madrugada,0,-4.9,56,0.0,1.1,1982,0,138
Winter,madrugada,0,-5.2,56,0.0,0.9,1973,0,159
Winter,madrugada,0,-5.7,59,0.0,0.3,1951,0,102
Winter,madrugada,0,-6.3,63,0.0,0.9,1425,0,65
Winter,madrugada,0,-6.7,65,0.0,1.1,1705,0,47
Winter,madrugada,0,-6.8,61,0.0,0.2,1724,0,48
Winter,madrugada,0,-7.0,62,0.0,1.3,1830,0,115
Winter,mañana,0,-7.4,62,0.0,1.5,1909,0,267
Winter,mañana,0,-7.4,58,0.01,2.2,1882,0,558
Winter,mañana,0,-6.5,54,0.22,1.2,1541,0,280
Winter,mañana,0,-4.1,43,0.59,1.2,1187,0,187
Winter,mañana,0,-1.4,37,0.91,1.0,1317,0,234
Winter,mañana,0,0.9,37,1.12,1.5,1283,0,303
Winter,tarde,0,1.6,29,1.2,2.2,1662,0,294
Winter,tarde,0,3.2,26,1.16,2.2,1499,0,293
Winter,tarde,0,3.6,26,0.99,2.4,1687,0,310
Winter,tarde,0,2.9,26,0.69,3.0,1968,0,330
Winter,tarde,0,2.0,25,0.34,2.3,1998,0,382
Winter,tarde,0,0.5,37,0.06,3.0,1733,0,592
Winter,noche,0,-0.5,43,0.0,2.5,1666,0,379
Winter,noche,0,-1.3,51,0.0,2.4,1481,0,241
Winter,noche,0,-2.0,61,0.0,1.7,1655,0,225
Winter,noche,0,-2.4,63,0.0,1.3,1523,0,227
Winter,noche,0,-2.6,69,0.0,2.0,1434,0,178
Winter,madrugada,0,-2.5,69,0.0,2.2,1366,0,182
Winter,madrugada,0,-2.3,71,0.0,3.2,1078,0,184
Winter,madrugada,0,-3.4,82,0.0,4.2,184,0,123
Winter,madrugada,0,-4.4,80,0.0,4.3,346,1,60
Winter,madrugada,0,-5.6,74,0.0,4.0,387,1,35
Winter,madrugada,0,-6.3,65,0.0,3.9,1521,1,31
Winter,madrugada,0,-7.8,57,0.0,4.8,1867,1,33
Winter,mañana,0,-8.8,58,0.0,4.0,1942,1,67
Winter,mañana,0,-9.5,56,0.01,3.5,1979,1,116
Winter,mañana,0,-9.4,47,0.42,3.3,1995,1,168
Winter,mañana,0,-8.5,43,1.09,4.0,1797,1,144
Winter,mañana,0,-7.7,41,1.65,4.6,1984,1,195
Winter,mañana,0,-6.0,38,2.04,3.4,1930,0,192
Winter,tarde,0,-5.8,38,2.25,3.7,1961,0,229
Winter,tarde,0,-5.0,31,2.18,4.0,2000,0,196
Winter,tarde,0,-4.5,31,1.91,4.3,1979,0,210
Winter,tarde,0,-4.2,31,1.42,3.5,1974,0,205
Winter,tarde,0,-5.6,32,0.53,4.6,2000,0,211
Winter,tarde,0,-6.6,36,0.15,4.4,2000,0,175
Winter,noche,0,-7.6,32,0.0,4.8,2000,0,135
Winter,noche,0,-8.5,31,0.0,4.1,2000,0,109
Winter,noche,0,-9.1,38,0.0,2.7,2000,0,107
Winter,noche,0,-9.7,45,0.0,3.0,2000,0,92
Winter,noche,0,-10.0,48,0.0,2.6,2000,0,91
Winter,madrugada,0,-10.4,49,0.0,2.4,2000,0,98
Winter,madrugada,0,-10.5,48,0.0,3.1,2000,0,90
Winter,madrugada,0,-10.5,49,0.0,2.0,2000,0,60
Winter,madrugada,0,-10.6,47,0.0,3.7,2000,0,54
Winter,madrugada,0,-11.2,47,0.0,2.3,2000,0,35
Winter,madrugada,0,-11.5,51,0.0,3.3,1996,0,21
Winter,madrugada,0,-11.8,54,0.0,2.4,1917,0,23
Winter,mañana,0,-12.4,54,0.0,2.5,1790,0,34
Winter,mañana,0,-12.8,56,0.02,2.4,1507,0,70
Winter,mañana,0,-12.4,51,0.38,3.8,1415,0,97
Winter,mañana,0,-11.2,43,1.04,3.5,1359,0,103
Winter,mañana,0,-9.7,37,1.57,2.8,1436,0,115
Winter,mañana,0,-8.3,32,1.99,1.8,1295,0,165
Winter,tarde,0,-8.3,34,2.22,4.0,1561,0,152
Winter,tarde,0,-7.4,33,2.17,4.0,1713,0,177
Winter,tarde,0,-6.4,30,1.89,4.9,1939,0,190
Winter,tarde,0,-5.4,29,1.4,3.6,1979,0,181
Winter,tarde,0,-5.9,27,0.81,3.6,1974,0,184
Winter,tarde,0,-7.0,26,0.16,4.1,2000,0,154
Winter,noche,0,-7.7,31,0.0,3.3,2000,0,124
Winter,noche,0,-8.2,28,0.0,3.5,2000,0,98
Winter,noche,0,-8.9,35,0.0,3.2,2000,0,107
Winter,noche,0,-9.7,45,0.0,1.3,2000,0,78
Winter,noche,0,-10.3,48,0.0,2.0,2000,0,77
Winter,madrugada,0,-10.5,52,0.0,2.4,2000,0,82
Winter,madrugada,0,-11.2,54,0.0,1.0,2000,0,52
Winter,madrugada,0,-11.2,55,0.0,1.5,2000,0,39
Winter,madrugada,0,-11.3,54,0.0,0.6,2000,0,33
Winter,madrugada,0,-11.7,51,0.0,1.2,2000,0,20
Winter,madrugada,0,-11.6,45,0.0,2.4,2000,0,37
Winter,madrugada,0,-11.5,40,0.0,2.3,2000,0,110
Winter,mañana,0,-11.6,44,0.0,1.6,2000,0,227
Winter,mañana,0,-11.5,40,0.02,2.8,2000,0,433
Winter,mañana,0,-11.1,38,0.43,2.4,1945,0,216
Winter,mañana,0,-9.6,32,1.14,3.7,2000,0,123
Winter,mañana,0,-8.5,27,1.73,4.7,1894,0,156
Winter,mañana,0,-7.8,28,2.12,4.1,2000,0,157
Winter,tarde,0,-7.0,25,2.29,4.2,1999,0,169
Winter,tarde,0,-6.4,24,2.23,4.6,1970,0,170
Winter,tarde,0,-5.7,25,1.94,4.4,1995,0,169
Winter,tarde,0,-5.4,25,1.44,3.4,1985,0,199
Winter,tarde,0,-6.4,28,0.81,4.5,2000,0,225
Winter,tarde,0,-7.6,29,0.16,3.5,2000,0,388
Winter,noche,0,-8.3,29,0.0,4.1,2000,0,246
Winter,noche,0,-9.1,35,0.0,3.8,2000,0,206
Winter,noche,0,-9.8,41,0.0,3.9,1949,0,177
Winter,noche,0,-10.3,43,0.0,3.7,1876,0,183
Winter,noche,0,-10.5,47,0.0,2.8,1794,0,115
Winter,madrugada,0,-10.6,47,0.0,3.5,1803,0,126
Winter,madrugada,0,-10.9,36,0.0,3.3,2000,0,87
Winter,madrugada,0,-11.2,36,0.0,2.9,1981,0,59
Winter,madrugada,0,-11.6,35,0.0,3.2,1992,0,36
Winter,madrugada,0,-12.0,36,0.0,2.7,1998,0,32
Winter,madrugada,0,-12.3,37,0.0,2.9,2000,0,40
Winter,madrugada,0,-12.5,40,0.0,3.4,1991,0,94
Winter,mañana,0,-12.7,41,0.0,3.7,1982,0,213
Winter,mañana,0,-12.7,41,0.02,3.1,2000,0,438
Winter,mañana,0,-12.3,39,0.45,3.7,1984,0,217
Winter,mañana,0,-11.3,35,1.15,4.2,1848,0,128
Winter,mañana,0,-9.9,32,1.72,3.3,1863,0,175
Winter,mañana,0,-8.2,31,2.09,2.7,1858,0,172
Winter,tarde,0,-7.5,28,2.3,4.3,1904,0,165
Winter,tarde,0,-7.0,26,2.24,4.4,1986,0,147
Winter,tarde,0,-5.9,25,1.93,3.1,1936,0,171
